SITE_ID,STATE_NAME,DISTRICT_NAME,TAHSIL_NAME,BLOCK_NAME,SITE_NAME,SITE_TYPE,SITE_SUB_TYPE,AQUIFER_TYPE,DEPTH,WLS_DATE,WLS_WTR_LEVE
W122144075034001,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Chamundikunnu DW,Dug Well,,Unconfined,14,30-Nov-22,11
W121933075044002,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Kanhangad Coast (R1),Dug Well,,Unconfined,4.35,30-Nov-22,2.15
W121933075044003,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Kanhangad Town,Dug Well,,Unconfined,13.5,30-Nov-22,8.55
W122641075171001,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Kolichal,Dug Well,,Unconfined,7.3,30-Nov-22,5.6
W122515075045201,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Kuniya,Bore Well,Piezometer,Unconfined,34,30-Nov-22,5.55
W122724075020701,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Mangad,Dug Well,,Unconfined,13,30-Nov-22,10.6
W122705075020501,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Mangad,Bore Well,Piezometer,Unconfined,31,30-Nov-22,7.4
W122021075062901,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Mavungal,Dug Well,,Unconfined,11,30-Nov-22,6
W122750075033001,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Mylatti,Bore Well,Piezometer,Unconfined,25,30-Nov-22,5.27
W122230075203001,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Nattakkal,Dug Well,,Unconfined,15.1,30-Nov-22,12.1
W122358075124001,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Odayanchal,Dug Well,,Unconfined,5.1,30-Nov-22,2.75
W122750075033002,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Pallikkara,Bore Well,Piezometer,Unconfined,22,30-Nov-22,7.24
W122715075184002,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Panathur,Dug Well,,Unconfined,13.4,30-Nov-22,10.65
W122546075042101,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Periyattadukkam,Dug Well,,Unconfined,15,30-Nov-22,8.4
W122413075061001,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Periye,Dug Well,,Unconfined,11.8,30-Nov-22,8.6
W122410075062001,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Periye Pz,Bore Well,Piezometer,Unconfined,38,30-Nov-22,6.3
W122125075054001,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Pullur,Dug Well,,Unconfined,10.5,30-Nov-22,7.1
W122440075140001,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Rajapuram,Dug Well,,Unconfined,9.78,30-Nov-22,5.45
W122750075033003,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Thachangad,Bore Well,Piezometer,Unconfined,40,30-Nov-22,8.1
W121855075062501,Kerala,KASARAGOD,KANHANGAD,KANHANGAD,Thoyammel,Dug Well,,Unconfined,13.05,30-Nov-22,9.8
W123355075110001,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Adhuru (R1),Dug Well,,Unconfined,19.55,30-Nov-22,7.65
W123306075144801,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Adoor,Dug Well,,Unconfined,13.62,30-Nov-22,11.25
W123223075063401,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Arladuka,Dug Well,,Unconfined,20,30-Nov-22,14.1
W122900075145001,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Bandadka,Dug Well,,Unconfined,14.4,30-Nov-22,10.55
W123347075095501,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Bangathadka,Dug Well,,Unconfined,19.5,30-Nov-22,11.1
W122714075053002,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Bedadka-R1,Dug Well,,Unconfined,15.3,30-Nov-22,10.9
W123333074582701,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Bedradka,Dug Well,,Unconfined,15.25,30-Nov-22,12.5
W123500075021101,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Bela,Dug Well,,Unconfined,15,30-Nov-22,10.4
W122953075113201,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Bethoorpara,Dug Well,,Unconfined,15,30-Nov-22,10.05
W123015075053501,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Bovikkanam,Bore Well,Piezometer,Unconfined,34,30-Nov-22,9.7
W122750075035001,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Chattanchal,Bore Well,Piezometer,Unconfined,40,30-Nov-22,20.1
W122849075032701,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Chattanchal DW,Dug Well,,Unconfined,17,30-Nov-22,12.7
W123133075024601,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Cherkala,Bore Well,Piezometer,Unconfined,34,30-Nov-22,9.45
W123037075030201,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Cherkala,Dug Well,,Unconfined,12.5,30-Nov-22,10.4
W122946075075401,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Iriyani,Dug Well,,Unconfined,12.84,30-Nov-22,9
W122842075021701,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Kadappalam,Dug Well,,Unconfined,16,30-Nov-22,10.6
W123626075095501,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Kinningar,Dug Well,,Unconfined,9.2,30-Nov-22,5.1
W123430075160001,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Kottiyadi,Dug Well,,Unconfined,10.6,30-Nov-22,8.5
W123532075070501,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Kumbadaje,Dug Well,,Unconfined,13,30-Nov-22,8.2
W122655075082401,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Kundamkuzhi,Bore Well,Piezometer,Unconfined,40,30-Nov-22,8
W122724075082301,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Kundamkuzhy,Dug Well,,Unconfined,12.51,30-Nov-22,3.2
W122849075103401,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Kuttikol,Dug Well,,Unconfined,16.5,30-Nov-22,15.15
W123011075025001,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Madhur,Bore Well,Piezometer,Unconfined,31,30-Nov-22,5.05
W123308075001701,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Madhur,Dug Well,,Unconfined,16.1,30-Nov-22,4.98
W122757075003001,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Melparamba,Dug Well,,Unconfined,20,30-Nov-22,12.8
W122730075004901,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Melparamba,Bore Well,Piezometer,Unconfined,37,30-Nov-22,12.15
W123100075075001,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Muliyar,Dug Well,,Unconfined,9,30-Nov-22,6.2
W123300075100001,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Mulleria,Dug Well,,Unconfined,20.8,30-Nov-22,17.3
W122801075112401,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Munnad,Dug Well,,Unconfined,15.08,30-Nov-22,10.6
W123054075012201,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Naimarmoola,Dug Well,,Unconfined,15,30-Nov-22,9.9
W123242075042001,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Nellikatta,Dug Well,,Unconfined,11,30-Nov-22,7.2
W123215074575501,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Pachakkad CPCRI,Bore Well,Piezometer,Unconfined,24,30-Nov-22,5.2
W123343075120001,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Padiyathadka,Dug Well,,Unconfined,12,30-Nov-22,7.1
W123420075163501,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Parappa north,Dug Well,,Unconfined,12.7,30-Nov-22,9.2
W122727075054501,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Peraladkam,Dug Well,,Unconfined,12,30-Nov-22,6.55
W122800075033002,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Poinachi-R1,Dug Well,,Unconfined,16,30-Nov-22,13.9
W123035075044801,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Povval,Dug Well,,Unconfined,16.7,30-Nov-22,13.3
W123132074594401,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Ramdas Nagar,Dug Well,,Unconfined,16.16,30-Nov-22,11.1
W123227075073601,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Sasthangode (Sastha,Dug Well,,Unconfined,29,30-Nov-22,21.1
W123430075000801,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Seethamgulli,Bore Well,Piezometer,Unconfined,31,30-Nov-22,6.65
W122500075092001,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Thaniyadi,Dug Well,,Unconfined,8.36,30-Nov-22,4.75
W122750075033004,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Vidyanagar,Bore Well,Piezometer,Unconfined,50,30-Nov-22,15.6
W123611075072801,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Yethadka,Dug Well,,Unconfined,8.5,30-Nov-22,6.3
W123053075000901,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Anangoor,Dug Well,,Unconfined,16.1,30-Nov-22,11.16
W122944074591501,Kerala,KASARAGOD,KASARAGOD,KASARAGOD,Kasaragod,Dug Well,,Unconfined,11.6,30-Nov-22,11.55
W124026075070901,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Adkasthala,Dug Well,,Unconfined,13.6,30-Nov-22,10.8
W123850075050001,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Angadimogar,Dug Well,,Unconfined,12.75,30-Nov-22,10.05
W123526075073502,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Badiadka-R1,Dug Well,,Unconfined,20,30-Nov-22,12.07
W123744075043601,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Banputhadka,Dug Well,,Unconfined,10.52,30-Nov-22,7.7
W124203075004901,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Bayar,Dug Well,,Unconfined,14.6,30-Nov-22,8.7
W124100075055202,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Bedrampalla (R1),Dug Well,,Unconfined,12,30-Nov-22,4.1
W123948075015401,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Dharmathadka,Dug Well,,Unconfined,12,30-Nov-22,9.1
W124029074574501,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Jodukallu,Dug Well,,Unconfined,12.5,30-Nov-22,8.9
W124258074545601,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Kadambar,Dug Well,,Unconfined,14.07,30-Nov-22,12.5
W123716074591501,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Kalathur,Dug Well,,Unconfined,15.5,30-Nov-22,8.9
W124043075021401,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Kaniyala,Dug Well,,Unconfined,8.55,30-Nov-22,4.7
W124400074564002,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Koliyarpadavu (R1),Dug Well,,Unconfined,16,30-Nov-22,10.1
W123523074565502,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Kumbala,Bore Well,Piezometer,Unconfined,31.4,30-Nov-22,8.4
W123520074564702,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Kumbla (R1),Dug Well,,Unconfined,14.43,30-Nov-22,9.6
W123909074592401,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Mandecap,Dug Well,,Unconfined,10,30-Nov-22,7.1
W123911074551801,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Mangalpady (R1),Dug Well,,Unconfined,17.5,30-Nov-22,10.9
W124237074531101,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Manjeshwar,Bore Well,Piezometer,Unconfined,40,30-Nov-22,9.55
W124327074533601,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Manjeswar,Dug Well,,Unconfined,15,30-Nov-22,10.85
W123322075060401,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Mavinakatta,Dug Well,,Unconfined,26.75,30-Nov-22,22
W124247074570301,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Miyapadavu,Dug Well,,Unconfined,16,30-Nov-22,12
W124231075011101,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Muligadde,Dug Well,,Unconfined,12.3,30-Nov-22,9.15
W123920074571101,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Pachambla,Dug Well,,Unconfined,13.3,30-Nov-22,7.9
W124130074593001,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Paivalike,Dug Well,,Unconfined,12.9,30-Nov-22,9.1
W123724075024601,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Pallam,Dug Well,,Unconfined,12.9,30-Nov-22,7.5
W123842075063101,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Perla,Dug Well,,Unconfined,16.2,30-Nov-22,8.4
W123713074574001,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Pookatta,Dug Well,,Unconfined,18,30-Nov-22,13
W123720075002901,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Puthige,Dug Well,,Unconfined,19.7,30-Nov-22,11.55
W123811075082401,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Sorga,Dug Well,,Unconfined,12.9,30-Nov-22,7.25
W123734075054401,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Ukkinadka,Dug Well,,Unconfined,10.2,30-Nov-22,5.5
W124424074563701,Kerala,KASARAGOD,MANJESHWAR,MANJESHWAR,Vorkady,Dug Well,,Unconfined,17,30-Nov-22,12.3
W122023075052101,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Ajannur DW,Dug Well,,Unconfined,14.87,30-Nov-22,9.9
W121915075172002,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Bhimanadi (R1),Dug Well,,Unconfined,10.88,30-Nov-22,9.18
W121911075171001,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Bhimanadi-II,Dug Well,,Unconfined,7.6,30-Nov-22,4.9
W121412075134601,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Cheemeni,Dug Well,,Unconfined,12.8,30-Nov-22,7
W121900075211501,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Chittarikal,Dug Well,,Unconfined,11.65,30-Nov-22,5.7
W121730075113002,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Choyankod (R1),Dug Well,,Unconfined,12,30-Nov-22,6.1
W120727075105501,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Elambachi,Dug Well,,Unconfined,6.27,30-Nov-22,3.35
W121508075155602,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Kakkadavu (R1),Dug Well,,Unconfined,15.22,30-Nov-22,12.9
W121950075124101,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Kalichanadukkam,Dug Well,,Unconfined,12.8,30-Nov-22,5.5
W121133075100201,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Kalikadavu,Dug Well,,Unconfined,8,30-Nov-22,5
W121245075101501,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Kannadipara,Dug Well,,Unconfined,14.52,30-Nov-22,11
W121702075142501,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Karindalam,Bore Well,Piezometer,Semi-Confined,39,30-Nov-22,21.3
W121702075142502,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Karinthalam,Dug Well,,Semi-Confined,12.65,30-Nov-22,10.25
W121554075111801,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Kayyur,Dug Well,,Unconfined,11.3,30-Nov-22,7.3
W121341075092301,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Kovval,Dug Well,,Unconfined,9.2,30-Nov-22,5.2
W121500075080001,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Nileshwar,Dug Well,,Unconfined,7.95,30-Nov-22,4.1
W121552075091501,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Putheriyadukkam,Dug Well,,Unconfined,12.6,30-Nov-22,9.6
W120850075100001,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Trikaripur,Dug Well,,Unconfined,5.62,30-Nov-22,2.3
W120939075101001,Kerala,KASARAGOD,NILESHWAR,NILESHWAR,Udinur Central,Dug Well,,Unconfined,5.8,30-Nov-22,2.95
W085640076580501,Kerala,KOLLAM,ANCHAL,ANCHAL,Ailara,Dug Well,,Unconfined,5,30-Nov-22,1.55
W085611076551801,Kerala,KOLLAM,ANCHAL,ANCHAL,Alayamon,Dug Well,,Unconfined,10.46,30-Nov-22,5.78
W085540076550001,Kerala,KOLLAM,ANCHAL,ANCHAL,Anchal,Bore Well,Piezometer,Unconfined,41.2,30-Nov-22,6.18
W085608076550001,Kerala,KOLLAM,ANCHAL,ANCHAL,Anchal DW,Dug Well,,Unconfined,13.35,30-Nov-22,3.35
W085800077085001,Kerala,KOLLAM,ANCHAL,ANCHAL,Ariyankavu,Dug Well,,Unconfined,12.5,30-Nov-22,2.77
W085320076515001,Kerala,KOLLAM,ANCHAL,ANCHAL,Ayur,Dug Well,,Unconfined,11.2,30-Nov-22,8.1
W085548076590701,Kerala,KOLLAM,ANCHAL,ANCHAL,Bharathipuram,Dug Well,,Unconfined,13.5,30-Nov-22,8.15
W085315076572501,Kerala,KOLLAM,ANCHAL,ANCHAL,Channapetta,Dug Well,,Unconfined,14,30-Nov-22,9.22
W085450076542801,Kerala,KOLLAM,ANCHAL,ANCHAL,Choorakulam Jn,Dug Well,,Unconfined,10,30-Nov-22,5.8
W090000076591501,Kerala,KOLLAM,ANCHAL,ANCHAL,Edamon,Dug Well,,Unconfined,14,30-Nov-22,8.17
W085455076515901,Kerala,KOLLAM,ANCHAL,ANCHAL,Edamulakkal,Dug Well,,Unconfined,8.8,30-Nov-22,5.82
W085629076513001,Kerala,KOLLAM,ANCHAL,ANCHAL,Edayam,Dug Well,,Unconfined,15.5,30-Nov-22,10.12
W085822076552801,Kerala,KOLLAM,ANCHAL,ANCHAL,Karavaloor,Dug Well,,Unconfined,9.1,30-Nov-22,7.45
W085412076555801,Kerala,KOLLAM,ANCHAL,ANCHAL,Karukone,Dug Well,,Unconfined,9.05,30-Nov-22,5.38
W085615077025001,Kerala,KOLLAM,ANCHAL,ANCHAL,Koovakad,Bore Well,Piezometer,Unconfined,200,30-Nov-22,0.49
W085625077024301,Kerala,KOLLAM,ANCHAL,ANCHAL,Koovakad DW,Dug Well,,Unconfined,6,30-Nov-22,1.99
W090513077071601,Kerala,KOLLAM,ANCHAL,ANCHAL,Kottakayam,Dug Well,,Unconfined,10,30-Nov-22,6.91
W085430077032001,Kerala,KOLLAM,ANCHAL,ANCHAL,Kulathupuzha,Dug Well,,Unconfined,8.9,30-Nov-22,3.8
W090616076343702,Kerala,KOLLAM,ANCHAL,ANCHAL,Meenkulam,Dug Well,,Unconfined,10.3,30-Nov-22,7.56
W085044076524301,Kerala,KOLLAM,ANCHAL,ANCHAL,Nilamel,Dug Well,,Unconfined,7,30-Nov-22,3.35
W085430077032002,Kerala,KOLLAM,ANCHAL,ANCHAL,Ottakal,Dug Well,,Unconfined,9.1,30-Nov-22,5.95
W084924076562401,Kerala,KOLLAM,ANCHAL,ANCHAL,Pangalukadu,Dug Well,,Unconfined,9.91,30-Nov-22,7.01
W085705076530002,Kerala,KOLLAM,ANCHAL,ANCHAL,Tadicaud (R1),Dug Well,,Unconfined,11.7,30-Nov-22,6.36
W085750077041001,Kerala,KOLLAM,ANCHAL,ANCHAL,Thenmala,Dug Well,,Unconfined,12,30-Nov-22,5.61
W085239076483902,Kerala,KOLLAM,ANCHAL,ANCHAL,Vazhathoppu,Dug Well,,Unconfined,15.3,30-Nov-22,4.98
W085556076572501,Kerala,KOLLAM,ANCHAL,ANCHAL,Yeroor,Dug Well,,Unconfined,6,30-Nov-22,2.3
W085556076575501,Kerala,KOLLAM,ANCHAL,ANCHAL,Yeroor1,Bore Well,Piezometer,Unconfined,61,30-Nov-22,4
W085052076433801,Kerala,KOLLAM,ANCHALUMM,ANCHALUMM,Karamkode,Dug Well,,Unconfined,14.2,30-Nov-22,9.7
W085539076345501,Kerala,KOLLAM,ANCHALUMM,ANCHALUMM,Trikkadavur,Tube Well,Piezometer,Confined,30,30-Nov-22,9.07
W085145076492501,Kerala,KOLLAM,CHADAYAMAN,CHADAYAMAN,Akkal,Dug Well,,Unconfined,12.5,30-Nov-22,8.26
W085031076515201,Kerala,KOLLAM,CHADAYAMAN,CHADAYAMAN,Chadayamangalam Pz,Bore Well,Piezometer,Confined,200,30-Nov-22,1.3
W085250076522002,Kerala,KOLLAM,CHADAYAMAN,CHADAYAMAN,Chadayamangalam1,Dug Well,,Unconfined,11.9,30-Nov-22,8.1
W084905076590001,Kerala,KOLLAM,CHADAYAMAN,CHADAYAMAN,Chithara,Bore Well,Piezometer,Unconfined,41.2,30-Nov-22,6.78
W084925076550001,Kerala,KOLLAM,CHADAYAMAN,CHADAYAMAN,Kadakkal,Dug Well,,Unconfined,9.61,30-Nov-22,6.5
W084955077003001,Kerala,KOLLAM,CHADAYAMAN,CHADAYAMAN,Madathara,Dug Well,,Unconfined,7.8,30-Nov-22,4.84
W085220076463001,Kerala,KOLLAM,CHADAYAMAN,CHADAYAMAN,Oyur,Dug Well,,Unconfined,14.7,30-Nov-22,7.1
W085605076492001,Kerala,KOLLAM,CHADAYAMAN,CHADAYAMAN,Ummannur,Dug Well,,Unconfined,11.67,30-Nov-22,7.35
W085940076315002,Kerala,KOLLAM,CHAVARA,CHAVARA,Chavara1,Dug Well,,Unconfined,3.4,30-Nov-22,1.08
W085847076321001,Kerala,KOLLAM,CHAVARA,CHAVARA,Kottamkulangara,Dug Well,,Unconfined,3.9,30-Nov-22,0.35
W085540076413003,Kerala,KOLLAM,CHAVARA,CHAVARA,Neendakara1,Dug Well,,Unconfined,8,30-Nov-22,0.2
W090042076330501,Kerala,KOLLAM,CHAVARA,CHAVARA,Panmana-Manayil,Dug Well,,Unconfined,4.92,30-Nov-22,1.3
W090040076321002,Kerala,KOLLAM,CHAVARA,CHAVARA,Vadakkumthala west,Dug Well,,Unconfined,4.2,30-Nov-22,0.65
W090110076384501,Kerala,KOLLAM,CHITTUMALA,CHITTUMALA,Kadapuzha,Dug Well,,Unconfined,4.1,30-Nov-22,2.05
W090230076352202,Kerala,KOLLAM,CHITTUMALA,CHITTUMALA,Kanjiramkode,Dug Well,,Unconfined,11.5,30-Nov-22,5.12
W085920076394502,Kerala,KOLLAM,CHITTUMALA,CHITTUMALA,Kumbalam (R1),Dug Well,,Unconfined,27,30-Nov-22,19.07
W085909076404101,Kerala,KOLLAM,CHITTUMALA,CHITTUMALA,Mulavana,Dug Well,,Unconfined,13,30-Nov-22,8.76
W085650076381501,Kerala,KOLLAM,CHITTUMALA,CHITTUMALA,Perinad,Dug Well,,Unconfined,12.8,30-Nov-22,4.76
W084803076400402,Kerala,KOLLAM,ITHIKKARA,ITHIKKARA,Chathannur,Dug Well,,Unconfined,15.2,30-Nov-22,8.15
W085150076413001,Kerala,KOLLAM,ITHIKKARA,ITHIKKARA,Ithikara,Dug Well,,Unconfined,18.8,30-Nov-22,15.1
W085019076442001,Kerala,KOLLAM,ITHIKKARA,ITHIKKARA,Kalluvathukkal,Dug Well,,Unconfined,14,30-Nov-22,4.52
W085103076415401,Kerala,KOLLAM,ITHIKKARA,ITHIKKARA,Meenad,Dug Well,,Unconfined,6.36,30-Nov-22,4.06
W085010076410601,Kerala,KOLLAM,ITHIKKARA,ITHIKKARA,Nedungolam,Dug Well,,Unconfined,14.7,30-Nov-22,6.14
W084835076454002,Kerala,KOLLAM,ITHIKKARA,ITHIKKARA,Paripally1,Dug Well,,Unconfined,13.6,30-Nov-22,8.75
W090330076320701,Kerala,KOLLAM,KARUNAGAPAL,KARUNAGAPAL,Karunagapally-I,Dug Well,,Unconfined,6,30-Nov-22,1.13
W090115076354001,Kerala,KOLLAM,KARUNAGAPAL,KARUNAGAPAL,Tevalakara,Dug Well,,Unconfined,11.5,30-Nov-22,4.52
W090520076350101,Kerala,KOLLAM,KARUNAGAPAL,KARUNAGAPAL,Thodiyur,Dug Well,,Unconfined,4.82,30-Nov-22,1.48
W090602076312301,Kerala,KOLLAM,KARUNAGAPAL,KARUNAGAPAL,Vavvakkavu,Dug Well,,Unconfined,7,30-Nov-22,1.15
W085716076591701,Kerala,KOLLAM,KARUNAGAPAL,KARUNAGAPAL,Vilakkupara,Dug Well,,Unconfined,13,30-Nov-22,8.53
W085339076380601,Kerala,KOLLAM,KOLLAM,KOLLAM,Ayathil,Dug Well,,Unconfined,9.7,30-Nov-22,3.65
W085120076370502,Kerala,KOLLAM,KOLLAM,KOLLAM,Iravipuram1,Dug Well,,Unconfined,4.72,30-Nov-22,1.29
W085344076340701,Kerala,KOLLAM,KOLLAM,KOLLAM,Kangathumukku,Dug Well,,Unconfined,10.3,30-Nov-22,5.15
W085239076483904,Kerala,KOLLAM,KOLLAM,KOLLAM,Thattamala,Dug Well,,Unconfined,4.2,30-Nov-22,1.07
W085230076450001,Kerala,KOLLAM,KOTTARAKKAR,KOTTARAKKAR,Chenkulam,Dug Well,,Unconfined,7.5,30-Nov-22,4.65
W085845076430002,Kerala,KOLLAM,KOTTARAKKAR,KOTTARAKKAR,Ezhukone (R1),Dug Well,,Unconfined,6,30-Nov-22,1.54
W085900076451001,Kerala,KOLLAM,KOTTARAKKAR,KOTTARAKKAR,Kalluvathukkal,Bore Well,Piezometer,Unconfined,30.5,30-Nov-22,6.65
W084946076520201,Kerala,KOLLAM,KOTTARAKKAR,KOTTARAKKAR,Karunthalakode,Dug Well,,Unconfined,5.5,30-Nov-22,0.8
W085950076463002,Kerala,KOLLAM,KOTTARAKKAR,KOTTARAKKAR,Kottarakara (R1),Dug Well,,Unconfined,19.07,30-Nov-22,12.02
W090138076444801,Kerala,KOLLAM,KOTTARAKKAR,KOTTARAKKAR,Kottathala,Dug Well,,Unconfined,14,30-Nov-22,5.05
W090333076404501,Kerala,KOLLAM,KOTTARAKKAR,KOTTARAKKAR,Kunnathur,Dug Well,,Unconfined,22,30-Nov-22,17
W085625076450001,Kerala,KOLLAM,KOTTARAKKAR,KOTTARAKKAR,Kutavettur,Dug Well,,Unconfined,10.3,30-Nov-22,2.15
W090156076440301,Kerala,KOLLAM,KOTTARAKKAR,KOTTARAKKAR,Manakarakavu-Vendar,Dug Well,,Unconfined,10,30-Nov-22,6.19
W085646076455701,Kerala,KOLLAM,KOTTARAKKAR,KOTTARAKKAR,Odanavattom,Dug Well,,Unconfined,10.6,30-Nov-22,3.73
W090115076460601,Kerala,KOLLAM,KOTTARAKKAR,KOTTARAKKAR,Pallickal,Dug Well,,Unconfined,9.45,30-Nov-22,2.77
W090236076452501,Kerala,KOLLAM,KOTTARAKKAR,KOTTARAKKAR,Perumkulam,Dug Well,,Unconfined,10,30-Nov-22,5.58
W085458076455301,Kerala,KOLLAM,KOTTARAKKAR,KOTTARAKKAR,Veliyam,Dug Well,,Unconfined,12.56,30-Nov-22,6.58
W090413076534601,Kerala,KOLLAM,MUKHATHALA,MUKHATHALA,Alumoodu,Dug Well,,Unconfined,10.8,30-Nov-22,4.38
W085427076400101,Kerala,KOLLAM,MUKHATHALA,MUKHATHALA,Kalluvettumkuzhi,Dug Well,,Unconfined,10.86,30-Nov-22,3.86
